order_id,payment_type,payment_installments,payment_value
ORD002424,credit_card,2,1345.07
ORD002425,boleto,12,640.42
ORD002426,credit_card,1,372.81
ORD002427,credit_card,1,365.12
ORD002428,credit_card,1,1714.86
ORD002429,credit_card,3,166.21
ORD002430,boleto,12,197.83
ORD002431,credit_card,12,1953.83
ORD002432,boleto,2,1815.48
ORD002433,credit_card,12,938.46
ORD002434,credit_card,1,1541.94
ORD002435,credit_card,2,696.43
ORD002436,credit_card,1,1977.67
ORD002437,credit_card,3,404.32
ORD002438,credit_card,2,961.68
ORD002439,credit_card,12,131.02
ORD002440,credit_card,3,1153.92
ORD002441,credit_card,1,1198.6
ORD002442,credit_card,3,530.25
ORD002443,boleto,3,66.14
ORD002444,credit_card,3,1252.12
ORD002445,boleto,1,234.67
ORD002446,boleto,2,1230.04
ORD002447,boleto,1,519.2
ORD002448,credit_card,1,1826.76
ORD002449,credit_card,12,1945.75
ORD002450,credit_card,2,1220.62
ORD002451,credit_card,1,111.45
ORD002452,boleto,1,771.26
ORD002453,credit_card,1,640.83
ORD002454,boleto,1,548.85
ORD002455,voucher,1,1423.31
ORD002456,credit_card,6,1028.29
ORD002457,credit_card,6,1999.13
ORD002458,credit_card,3,1585.94
ORD002459,credit_card,2,670.22
ORD002460,debit_card,3,848.61
ORD002461,credit_card,3,132.16
ORD002462,boleto,3,731.22
ORD002463,credit_card,2,493.38
ORD002464,credit_card,2,1940.16
ORD002465,credit_card,2,1101.92
ORD002466,credit_card,3,516.87
ORD002467,debit_card,6,1865.02
ORD002468,credit_card,2,177.57
ORD002469,credit_card,2,360.43
ORD002470,voucher,1,704.59
ORD002471,boleto,6,494.28
ORD002472,credit_card,1,863.2
ORD002473,credit_card,12,410.49
ORD002474,credit_card,6,1851.09
ORD002475,boleto,2,972.36
ORD002476,credit_card,6,1962.07
ORD002477,boleto,3,1499.42
ORD002478,boleto,1,740.23
ORD002479,credit_card,1,1541.81
ORD002480,credit_card,1,1381.45
ORD002481,credit_card,3,1885.54
ORD002482,boleto,1,1337.99
ORD002483,credit_card,2,650.34
ORD002484,boleto,1,708.31
ORD002485,credit_card,1,1619.91
ORD002486,credit_card,2,1529.47
ORD002487,credit_card,2,1175.47
ORD002488,debit_card,1,186.55
ORD002489,credit_card,1,993.85
ORD002490,credit_card,2,426.83
ORD002491,credit_card,3,1475.82
ORD002492,credit_card,1,423.32
ORD002493,credit_card,6,1311.03
ORD002494,boleto,12,1863.6
ORD002495,credit_card,2,576.77
ORD002496,credit_card,1,118.43
ORD002497,credit_card,2,1279.97
ORD002498,credit_card,1,1281.12
ORD002499,credit_card,3,769.74
ORD002500,credit_card,2,1882.36
ORD002501,credit_card,6,1036.69
ORD002502,credit_card,12,192.47
ORD002503,boleto,1,1113.41
ORD002504,credit_card,1,732.95
ORD002505,credit_card,1,976.56
ORD002506,debit_card,12,968.25
ORD002507,credit_card,6,95.62
ORD002508,credit_card,1,1695.07
ORD002509,credit_card,6,753.65
ORD002510,boleto,1,881.14
ORD002511,voucher,12,1799.14
ORD002512,credit_card,1,1823.32
ORD002513,credit_card,1,1973.53
ORD002514,voucher,1,950.68
ORD002515,credit_card,12,163.78
ORD002516,credit_card,2,1632.73
ORD002517,credit_card,1,810.39
ORD002518,debit_card,1,1893.75
ORD002519,credit_card,1,605.87
ORD002520,credit_card,3,1567.34
ORD002521,credit_card,6,114.35
ORD002522,credit_card,2,90.88
ORD002523,credit_card,1,453.17
ORD002524,boleto,1,1422.99
ORD002525,credit_card,1,730.38
ORD002526,voucher,6,1145.59
ORD002527,credit_card,1,1081.42
ORD002528,boleto,6,1725.76
ORD002529,credit_card,2,177.72
ORD002530,boleto,1,1264.06
ORD002531,credit_card,2,1919.36
ORD002532,credit_card,1,1095.91
ORD002533,boleto,3,68.26
ORD002534,credit_card,3,960.53
ORD002535,credit_card,6,1732.58
ORD002536,credit_card,1,1712.04
ORD002537,credit_card,1,799.06
ORD002538,credit_card,1,277.05
ORD002539,credit_card,1,1774.09
ORD002540,boleto,2,1229.63
ORD002541,credit_card,1,171.09
ORD002542,credit_card,3,1065.41
ORD002543,credit_card,3,528.48
ORD002544,credit_card,1,1442.56
ORD002545,credit_card,3,688.17
ORD002546,credit_card,1,168.5
ORD002547,debit_card,3,905.62
ORD002548,boleto,2,1931.49
ORD002549,credit_card,1,243.94
ORD002550,credit_card,6,633.34
ORD002551,debit_card,3,646.05
ORD002552,credit_card,1,1537.29
ORD002553,credit_card,1,561.21
ORD002554,voucher,6,850.9
ORD002555,credit_card,1,1224.24
ORD002556,credit_card,12,829.78
ORD002557,credit_card,1,390.38
ORD002558,credit_card,1,1554.24
ORD002559,voucher,1,1213.89
ORD002560,debit_card,2,720.44
ORD002561,credit_card,1,1190.98
ORD002562,credit_card,6,1408.35
ORD002563,credit_card,2,259.7
ORD002564,credit_card,1,1657.7
ORD002565,credit_card,6,1091.81
ORD002566,credit_card,2,1850.62
ORD002567,voucher,1,417.79
ORD002568,credit_card,1,1832.54
ORD002569,credit_card,1,1753.15
ORD002570,credit_card,1,1307.46
ORD002571,credit_card,1,1901.13
ORD002572,credit_card,1,671.75
ORD002573,credit_card,1,707.5
ORD002574,boleto,6,401.55
ORD002575,credit_card,1,1494.74
ORD002576,credit_card,1,1709.51
ORD002577,credit_card,12,360.43
ORD002578,credit_card,2,949.25
ORD002579,credit_card,6,1987.55
ORD002580,boleto,2,935.03
ORD002581,boleto,3,420.91
ORD002582,boleto,3,1090.11
ORD002583,credit_card,1,1229.32
ORD002584,credit_card,1,1662.69
ORD002585,credit_card,1,852.6
ORD002586,credit_card,6,1838.8
ORD002587,credit_card,1,814.95
ORD002588,credit_card,6,163.97
ORD002589,credit_card,1,449.81
ORD002590,credit_card,3,277.28
ORD002591,credit_card,2,1652.93
ORD002592,credit_card,12,1974.5
ORD002593,credit_card,1,1578.92
ORD002594,voucher,1,1269.97
ORD002595,credit_card,3,1028.04
ORD002596,credit_card,3,181.62
ORD002597,credit_card,1,1889.55
ORD002598,debit_card,6,969.51
ORD002599,debit_card,2,1231.03
ORD002600,boleto,1,949.37
ORD002601,boleto,3,1431.3
ORD002602,boleto,6,1300.06
ORD002603,credit_card,1,1179.19
ORD002604,boleto,2,1164.67
ORD002605,credit_card,3,520.86
ORD002606,credit_card,2,1169.8
ORD002607,boleto,1,1849.16
ORD002608,boleto,6,928.83
ORD002609,credit_card,3,970.31
ORD002610,credit_card,1,1647.39
ORD002611,boleto,1,1130.73
ORD002612,credit_card,6,144.85
ORD002613,credit_card,6,1593.13
ORD002614,credit_card,3,1231.9
ORD002615,credit_card,1,60.42
ORD002616,credit_card,1,858.56
ORD002617,credit_card,3,414.61
ORD002618,boleto,6,695.79
ORD002619,boleto,1,1191.99
ORD002620,boleto,1,1552.39
ORD002621,voucher,2,846.19
ORD002622,credit_card,1,799.16
ORD002623,credit_card,2,819.92
ORD002624,credit_card,6,701.84
ORD002625,credit_card,2,1833.72
ORD002626,credit_card,2,53.64
ORD002627,credit_card,2,1057.96
ORD002628,credit_card,12,101.3
ORD002629,credit_card,1,1617.82
ORD002630,credit_card,1,406.05
ORD002631,credit_card,2,758.58
ORD002632,credit_card,1,770.78
ORD002633,credit_card,6,355.03
ORD002634,credit_card,1,1035.8
ORD002635,credit_card,1,1548.2
ORD002636,boleto,12,1214.3
ORD002637,credit_card,6,435.34
ORD002638,debit_card,3,1294.5
ORD002639,credit_card,1,563.49
ORD002640,boleto,1,911.76
ORD002641,credit_card,1,71.56
ORD002642,credit_card,1,1772.93
ORD002643,credit_card,6,1183.93
ORD002644,credit_card,2,388.05
ORD002645,credit_card,1,573.06
ORD002646,credit_card,1,285.28
ORD002647,credit_card,3,1937.5
ORD002648,credit_card,6,1564.22
ORD002649,boleto,2,253.08
ORD002650,debit_card,3,923.19
ORD002651,credit_card,2,316.53
ORD002652,voucher,3,1893.09
ORD002653,credit_card,3,1161.66
ORD002654,credit_card,3,908.82
ORD002655,boleto,3,496.71
ORD002656,credit_card,12,1158.02
ORD002657,credit_card,3,79.04
ORD002658,voucher,6,1806.23
ORD002659,credit_card,6,1629.26
ORD002660,boleto,1,429.65
ORD002661,credit_card,6,159.32
ORD002662,credit_card,6,1366.67
ORD002663,credit_card,3,362.38
ORD002664,credit_card,1,292.42
ORD002665,credit_card,1,1697.62
ORD002666,credit_card,12,1966.21
ORD002667,credit_card,2,600.33
ORD002668,credit_card,1,88.14
ORD002669,credit_card,2,1080.06
ORD002670,credit_card,1,1494.66
ORD002671,boleto,2,669.13
ORD002672,voucher,1,382.62
ORD002673,credit_card,3,210.64
ORD002674,boleto,1,1571.49
ORD002675,credit_card,2,1941.97
ORD002676,credit_card,1,1520.96
ORD002677,credit_card,3,1473.39
ORD002678,voucher,1,1433.34
ORD002679,boleto,6,1685.69
ORD002680,credit_card,2,284.51
ORD002681,credit_card,1,721.8
ORD002682,credit_card,2,787.76
ORD002683,credit_card,1,150.97
ORD002684,boleto,1,1650.78
ORD002685,credit_card,1,243.22
ORD002686,credit_card,6,1934.04
ORD002687,boleto,12,1429.98
ORD002688,debit_card,2,110.48
ORD002689,credit_card,1,994.21
ORD002690,boleto,1,1131.74
ORD002691,credit_card,1,482.12
ORD002692,credit_card,2,1045.76
ORD002693,credit_card,2,900.57
ORD002694,credit_card,6,332.23
ORD002695,credit_card,1,157.69
ORD002696,credit_card,1,329.0
ORD002697,credit_card,1,331.69
ORD002698,credit_card,6,1960.53
ORD002699,credit_card,12,1802.56
ORD002700,debit_card,3,1825.16
ORD002701,credit_card,3,1623.87
ORD002702,credit_card,2,838.83
ORD002703,boleto,1,1719.51
ORD002704,credit_card,1,143.62
ORD002705,credit_card,6,1335.73
ORD002706,boleto,1,1375.2
ORD002707,voucher,2,879.8
ORD002708,voucher,1,970.05
ORD002709,credit_card,2,761.63
ORD002710,credit_card,2,1630.73
ORD002711,credit_card,1,660.42
ORD002712,debit_card,2,951.78
ORD002713,credit_card,2,1473.53
ORD002714,debit_card,1,1035.84
ORD002715,credit_card,12,1775.98
ORD002716,credit_card,3,1581.23
ORD002717,credit_card,1,924.58
ORD002718,credit_card,6,766.4
ORD002719,credit_card,2,1623.63
ORD002720,debit_card,3,900.64
ORD002721,credit_card,2,1210.82
ORD002722,credit_card,1,527.15
ORD002723,credit_card,2,718.31
ORD002724,credit_card,1,1587.35
ORD002725,credit_card,12,924.17
ORD002726,credit_card,6,1448.98
ORD002727,voucher,3,1430.72
ORD002728,debit_card,3,558.89
ORD002729,credit_card,1,1407.79
ORD002730,credit_card,3,1710.62
ORD002731,credit_card,6,1334.79
ORD002732,boleto,3,282.92
ORD002733,credit_card,3,725.96
ORD002734,credit_card,2,264.68
ORD002735,credit_card,6,1759.28
ORD002736,voucher,1,1993.48
ORD002737,credit_card,1,1137.6
ORD002738,boleto,12,1622.64
ORD002739,credit_card,2,1049.5
ORD002740,credit_card,12,202.74
ORD002741,credit_card,1,494.82
ORD002742,credit_card,2,1699.21
ORD002743,credit_card,6,188.32
ORD002744,voucher,12,1256.63
ORD002745,credit_card,1,1202.49
ORD002746,credit_card,6,434.36
ORD002747,credit_card,2,1553.22
ORD002748,credit_card,3,879.32
ORD002749,credit_card,1,265.38
ORD002750,credit_card,3,1970.56
ORD002751,credit_card,1,752.97
ORD002752,credit_card,3,1955.75
ORD002753,credit_card,6,217.26
ORD002754,boleto,1,1576.0
ORD002755,credit_card,1,1778.32
ORD002756,credit_card,1,1648.93
ORD002757,boleto,1,1616.75
ORD002758,credit_card,1,1676.4
ORD002759,credit_card,1,1956.43
ORD002760,boleto,1,870.86
ORD002761,credit_card,2,1317.64
ORD002762,credit_card,2,928.81
ORD002763,credit_card,1,307.9
ORD002764,boleto,1,742.96
ORD002765,credit_card,1,1393.38
ORD002766,credit_card,2,1789.51
ORD002767,credit_card,3,721.19
ORD002768,boleto,3,567.96
ORD002769,boleto,1,431.66
ORD002770,credit_card,1,277.56
ORD002771,boleto,1,1356.65
ORD002772,credit_card,2,1915.49
ORD002773,credit_card,2,361.16
ORD002774,credit_card,2,1681.94
ORD002775,voucher,1,867.07
ORD002776,debit_card,1,1903.15
ORD002777,credit_card,6,1579.02
ORD002778,credit_card,6,1915.36
ORD002779,debit_card,6,575.95
ORD002780,credit_card,2,1339.84
ORD002781,credit_card,1,648.41
ORD002782,credit_card,6,585.44
ORD002783,credit_card,3,407.02
ORD002784,voucher,2,1059.07
ORD002785,credit_card,2,703.03
ORD002786,credit_card,1,1954.65
ORD002787,credit_card,6,659.94
ORD002788,debit_card,1,1209.01
ORD002789,credit_card,6,215.56
ORD002790,credit_card,12,1046.88
ORD002791,credit_card,1,932.45
ORD002792,credit_card,12,1002.6
ORD002793,credit_card,6,1667.13
ORD002794,boleto,2,786.92
ORD002795,credit_card,3,1379.93
ORD002796,credit_card,6,661.22
ORD002797,credit_card,2,1184.57
ORD002798,credit_card,1,1693.32
ORD002799,credit_card,1,1664.87
ORD002800,credit_card,2,1039.73
ORD002801,boleto,1,1100.99
ORD002802,credit_card,6,1533.43
ORD002803,voucher,1,443.68
ORD002804,credit_card,6,168.95
ORD002805,credit_card,3,961.99
ORD002806,boleto,1,1474.57
ORD002807,boleto,2,1129.41
ORD002808,credit_card,1,1385.57
ORD002809,credit_card,3,691.43
ORD002810,credit_card,2,615.24
ORD002811,credit_card,6,917.59
ORD002812,boleto,1,255.81
ORD002813,boleto,12,307.77
ORD002814,credit_card,2,817.62
ORD002815,credit_card,6,1210.12
ORD002816,credit_card,1,398.51
ORD002817,credit_card,2,1237.96
ORD002818,credit_card,3,1313.93
ORD002819,credit_card,6,310.16
ORD002820,credit_card,6,1165.58
ORD002821,credit_card,6,917.86
ORD002822,debit_card,1,225.67
ORD002823,credit_card,3,1241.08
ORD002824,boleto,1,1374.33
ORD002825,voucher,3,655.07
ORD002826,boleto,3,1093.15
ORD002827,credit_card,1,974.8
ORD002828,credit_card,1,1377.86
ORD002829,credit_card,1,135.08
ORD002830,credit_card,1,482.57
ORD002831,credit_card,1,93.43
ORD002832,credit_card,3,1268.68
ORD002833,boleto,1,1849.25
ORD002834,credit_card,2,306.68
ORD002835,boleto,1,758.98
ORD002836,credit_card,3,204.71
ORD002837,credit_card,1,290.42
ORD002838,boleto,12,662.36
ORD002839,credit_card,1,1010.26
ORD002840,credit_card,6,1112.73
ORD002841,credit_card,3,321.66
ORD002842,boleto,1,811.51
ORD002843,credit_card,3,312.18
ORD002844,debit_card,6,1739.33
ORD002845,credit_card,12,278.03
ORD002846,boleto,6,68.2
ORD002847,boleto,1,1083.72
ORD002848,credit_card,12,847.94
ORD002849,boleto,1,1691.3
ORD002850,debit_card,6,1774.55
ORD002851,credit_card,6,746.81
ORD002852,voucher,12,864.04
ORD002853,credit_card,1,1106.38
ORD002854,boleto,1,113.38
ORD002855,credit_card,1,408.06
ORD002856,credit_card,12,1442.07
ORD002857,voucher,3,1875.52
ORD002858,credit_card,1,213.56
ORD002859,credit_card,12,171.23
ORD002860,credit_card,12,1659.82
ORD002861,credit_card,3,570.71
ORD002862,boleto,1,1885.66
ORD002863,credit_card,2,427.46
ORD002864,boleto,1,633.83
ORD002865,boleto,1,859.27
ORD002866,credit_card,3,1953.3
ORD002867,credit_card,2,361.19
ORD002868,boleto,1,203.46
ORD002869,voucher,1,365.51
ORD002870,credit_card,1,1235.93
ORD002871,voucher,3,1471.08
ORD002872,credit_card,12,919.21
ORD002873,credit_card,3,1297.87
ORD002874,credit_card,12,636.61
ORD002875,credit_card,12,676.93
ORD002876,credit_card,12,974.68
ORD002877,credit_card,1,1740.62
ORD002878,credit_card,1,1497.45
ORD002879,boleto,1,1354.89
ORD002880,credit_card,3,286.35
ORD002881,debit_card,2,533.67
ORD002882,credit_card,2,1850.69
ORD002883,credit_card,12,177.45
ORD002884,credit_card,1,1957.46
ORD002885,credit_card,1,211.88
ORD002886,voucher,1,1186.18
ORD002887,boleto,2,788.08
ORD002888,credit_card,1,1839.18
ORD002889,debit_card,1,1615.22
ORD002890,credit_card,3,1748.81
ORD002891,boleto,2,1778.39
ORD002892,boleto,6,379.2
ORD002893,credit_card,3,1608.67
ORD002894,credit_card,2,361.67
ORD002895,credit_card,6,929.83
ORD002896,credit_card,2,997.19
ORD002897,boleto,1,394.07
ORD002898,credit_card,1,1559.87
ORD002899,credit_card,1,1015.9
ORD002900,boleto,2,1908.8
ORD002901,credit_card,2,1551.72
ORD002902,debit_card,1,1304.07
ORD002903,credit_card,2,469.95
ORD002904,boleto,3,763.6
ORD002905,credit_card,1,1636.33
ORD002906,credit_card,6,1437.98
ORD002907,boleto,3,418.38
ORD002908,credit_card,3,854.78
ORD002909,credit_card,2,1515.15
ORD002910,credit_card,2,1201.12
ORD002911,credit_card,12,1647.34
ORD002912,credit_card,1,611.64
ORD002913,debit_card,1,324.49
ORD002914,debit_card,2,1143.04
ORD002915,credit_card,12,881.46
ORD002916,credit_card,2,988.52
ORD002917,credit_card,1,627.93
ORD002918,credit_card,1,415.68
ORD002919,voucher,1,1917.13
ORD002920,credit_card,2,696.91
ORD002921,debit_card,2,272.94
ORD002922,credit_card,1,1859.81
ORD002923,credit_card,1,1820.32
ORD002924,boleto,1,1906.85
ORD002925,voucher,6,762.91
ORD002926,boleto,1,1152.99
ORD002927,voucher,1,1880.81
ORD002928,boleto,12,1103.12
ORD002929,credit_card,2,977.46
ORD002930,debit_card,1,1982.96
ORD002931,debit_card,1,1389.51
ORD002932,credit_card,1,132.83
ORD002933,credit_card,1,184.61
ORD002934,credit_card,2,1475.58
ORD002935,boleto,1,1804.4
ORD002936,credit_card,3,230.9
ORD002937,voucher,2,1024.83
ORD002938,credit_card,1,997.78
ORD002939,credit_card,3,801.17
ORD002940,voucher,6,1192.54
ORD002941,credit_card,2,1947.51
ORD002942,credit_card,1,1674.69
ORD002943,debit_card,1,579.79
ORD002944,boleto,2,411.3
ORD002945,credit_card,1,1893.81
ORD002946,credit_card,1,416.91
ORD002947,boleto,1,788.11
ORD002948,credit_card,3,1883.2
ORD002949,voucher,6,388.51
ORD002950,debit_card,12,1011.41
ORD002951,boleto,3,1810.86
ORD002952,credit_card,1,655.04
ORD002953,credit_card,6,1190.6
ORD002954,credit_card,1,1333.02
ORD002955,credit_card,1,774.4
ORD002956,credit_card,2,678.31
ORD002957,credit_card,1,1941.32
ORD002958,boleto,3,1434.45
ORD002959,credit_card,1,1982.91
ORD002960,boleto,6,965.35
ORD002961,boleto,1,275.0
ORD002962,boleto,1,146.82
ORD002963,credit_card,6,909.93
ORD002964,credit_card,12,1959.84
ORD002965,boleto,6,221.97
ORD002966,credit_card,12,1133.37
ORD002967,voucher,6,1096.71
ORD002968,boleto,12,792.25
ORD002969,credit_card,2,1143.29
ORD002970,credit_card,1,576.42
ORD002971,credit_card,1,528.22
ORD002972,credit_card,2,1287.17
ORD002973,boleto,1,974.28
ORD002974,boleto,2,903.82
ORD002975,credit_card,6,1402.29
ORD002976,credit_card,1,1936.93
ORD002977,debit_card,12,436.17
ORD002978,credit_card,2,1883.47
ORD002979,credit_card,1,1157.35
ORD002980,credit_card,1,1095.99
ORD002981,credit_card,2,1176.19
ORD002982,credit_card,2,1124.42
ORD002983,credit_card,1,1417.45
ORD002984,debit_card,1,714.07
ORD002985,credit_card,1,1168.63
ORD002986,credit_card,6,756.98
ORD002987,debit_card,1,1082.39
ORD002988,boleto,2,1885.69
ORD002989,credit_card,1,1188.36
ORD002990,credit_card,1,1313.12
ORD002991,credit_card,1,1444.85
ORD002992,credit_card,12,1049.83
ORD002993,debit_card,1,587.54
ORD002994,boleto,2,1660.64
ORD002995,boleto,12,1381.15
ORD002996,boleto,1,1778.52
ORD002997,credit_card,12,274.81
ORD002998,credit_card,2,1741.39
ORD002999,debit_card,6,1067.7
ORD003000,boleto,6,1690.02
ORD003001,credit_card,1,1464.52
ORD003002,credit_card,6,832.64
ORD003003,boleto,1,139.04
ORD003004,credit_card,1,85.08
ORD003005,credit_card,6,258.79
ORD003006,credit_card,3,873.94
ORD003007,credit_card,1,468.74
ORD003008,boleto,3,1597.33
ORD003009,credit_card,3,1006.3
ORD003010,credit_card,12,1046.8
ORD003011,credit_card,1,107.16
ORD003012,credit_card,6,1397.53
ORD003013,boleto,1,528.43
ORD003014,credit_card,2,1706.72
ORD003015,credit_card,1,1864.06
ORD003016,debit_card,1,906.5
ORD003017,boleto,3,187.47
ORD003018,credit_card,1,775.6
ORD003019,boleto,1,1143.97
ORD003020,voucher,1,316.91
ORD003021,boleto,1,176.51
ORD003022,voucher,12,533.92
ORD003023,boleto,2,139.74
ORD003024,credit_card,1,599.73
ORD003025,credit_card,12,607.06
ORD003026,credit_card,3,1039.33
ORD003027,boleto,2,687.13
ORD003028,credit_card,1,1976.3
ORD003029,credit_card,1,89.55
ORD003030,credit_card,1,268.18
ORD003031,credit_card,12,727.07
ORD003032,debit_card,1,382.52
ORD003033,credit_card,2,653.25
ORD003034,credit_card,2,1411.78
ORD003035,credit_card,3,65.33
ORD003036,credit_card,3,935.87
ORD003037,debit_card,2,756.23
ORD003038,credit_card,12,621.15
ORD003039,credit_card,2,1347.22
ORD003040,boleto,3,684.85
ORD003041,credit_card,1,1118.98
ORD003042,voucher,6,612.61
ORD003043,credit_card,1,345.05
ORD003044,credit_card,6,970.0
ORD003045,voucher,1,996.73
ORD003046,credit_card,2,197.62
ORD003047,debit_card,3,1599.66
ORD003048,credit_card,1,753.43
ORD003049,debit_card,6,427.45
ORD003050,credit_card,12,1762.88
ORD003051,credit_card,6,1015.05
ORD003052,credit_card,1,1856.53
ORD003053,credit_card,1,1340.67
ORD003054,credit_card,1,515.51
ORD003055,boleto,1,1193.16
ORD003056,boleto,1,1208.7
ORD003057,boleto,2,1821.28
ORD003058,credit_card,1,1655.93
ORD003059,voucher,2,1029.32
ORD003060,boleto,6,291.37
ORD003061,credit_card,1,1806.88
ORD003062,credit_card,12,1329.02
ORD003063,boleto,1,1918.37
ORD003064,voucher,1,592.05
ORD003065,credit_card,3,1322.8
ORD003066,credit_card,1,138.3
ORD003067,debit_card,1,1576.38
ORD003068,credit_card,1,541.45
ORD003069,credit_card,2,1519.82
ORD003070,boleto,3,804.0
ORD003071,boleto,1,1096.36
ORD003072,debit_card,1,1467.64
ORD003073,voucher,6,542.34
ORD003074,credit_card,1,376.0
ORD003075,boleto,1,486.19
ORD003076,credit_card,1,998.39
ORD003077,credit_card,1,130.88
ORD003078,credit_card,3,1467.22
ORD003079,credit_card,2,1708.39
ORD003080,credit_card,2,672.95
ORD003081,boleto,3,974.09
ORD003082,boleto,1,320.25
ORD003083,boleto,1,594.52
ORD003084,credit_card,1,1814.93
ORD003085,voucher,6,607.17
ORD003086,boleto,3,988.4
ORD003087,boleto,2,1722.72
ORD003088,credit_card,2,356.61
ORD003089,credit_card,3,876.42
ORD003090,credit_card,6,1867.82
ORD003091,boleto,1,341.01
ORD003092,credit_card,3,1735.38
ORD003093,credit_card,1,1301.26
ORD003094,credit_card,12,477.61
ORD003095,credit_card,3,1505.92
ORD003096,boleto,1,359.26
ORD003097,credit_card,1,788.61
ORD003098,voucher,12,1557.81
ORD003099,credit_card,6,1851.96
ORD003100,credit_card,1,1360.91
ORD003101,credit_card,1,401.44
ORD003102,credit_card,3,342.4
ORD003103,boleto,1,918.73
ORD003104,boleto,3,782.17
ORD003105,credit_card,6,1022.86
ORD003106,credit_card,1,1784.78
ORD003107,boleto,6,1999.37
ORD003108,credit_card,2,740.09
ORD003109,credit_card,1,467.52
ORD003110,credit_card,3,1379.48
ORD003111,credit_card,1,1359.35
ORD003112,boleto,12,189.65
ORD003113,boleto,6,939.93
ORD003114,credit_card,1,99.39
ORD003115,credit_card,12,1634.85
ORD003116,credit_card,12,1039.07
ORD003117,credit_card,3,1756.2
ORD003118,credit_card,1,213.27
ORD003119,boleto,3,1596.09
ORD003120,credit_card,1,1515.52
ORD003121,credit_card,1,1450.74
ORD003122,credit_card,1,1169.9
ORD003123,boleto,1,1993.61
ORD003124,credit_card,6,329.55
ORD003125,boleto,1,1476.56
ORD003126,credit_card,6,1733.45
ORD003127,boleto,1,327.42
ORD003128,boleto,1,263.4
ORD003129,credit_card,12,1706.77
ORD003130,credit_card,12,1219.14
ORD003131,credit_card,6,1963.29
ORD003132,credit_card,1,744.59
ORD003133,credit_card,1,1224.87
ORD003134,debit_card,1,772.48
ORD003135,debit_card,2,317.86
ORD003136,credit_card,1,1407.25
ORD003137,credit_card,1,494.31
ORD003138,credit_card,6,110.74
ORD003139,boleto,12,1258.19
ORD003140,credit_card,3,1197.92
ORD003141,credit_card,12,1548.25
ORD003142,credit_card,6,1254.75
ORD003143,credit_card,12,120.37
ORD003144,credit_card,1,101.77
ORD003145,credit_card,2,1588.29
ORD003146,boleto,6,393.6
ORD003147,debit_card,1,499.49
ORD003148,boleto,1,913.27
ORD003149,voucher,1,1090.53
ORD003150,credit_card,12,1669.28
ORD003151,boleto,6,587.4
ORD003152,credit_card,1,731.59
ORD003153,boleto,1,575.79
ORD003154,credit_card,1,1483.79
ORD003155,voucher,1,657.78
ORD003156,credit_card,3,583.07
ORD003157,credit_card,1,646.54
ORD003158,credit_card,2,1580.88
ORD003159,boleto,1,1220.89
ORD003160,credit_card,3,1309.67
ORD003161,credit_card,1,1846.76
ORD003162,boleto,1,1004.05
ORD003163,credit_card,1,885.3
ORD003164,boleto,1,416.91
ORD003165,credit_card,1,1594.66
ORD003166,credit_card,1,448.19
ORD003167,credit_card,2,1612.02
ORD003168,credit_card,1,1089.33
ORD003169,credit_card,1,445.47
ORD003170,boleto,1,1363.16
ORD003171,boleto,12,775.24
ORD003172,boleto,1,1394.83
ORD003173,credit_card,6,1293.92
ORD003174,credit_card,1,1706.63
ORD003175,credit_card,2,1738.75
ORD003176,credit_card,3,1010.54
ORD003177,credit_card,2,713.54
ORD003178,credit_card,3,502.13
ORD003179,credit_card,2,1208.76
ORD003180,credit_card,1,1957.72
ORD003181,credit_card,3,198.87
ORD003182,credit_card,1,1736.73
ORD003183,credit_card,2,1950.63
ORD003184,credit_card,1,693.3
ORD003185,credit_card,3,272.02
ORD003186,credit_card,2,1727.03
ORD003187,credit_card,1,869.22
ORD003188,voucher,1,725.37
ORD003189,credit_card,1,793.4
ORD003190,credit_card,3,1497.74
ORD003191,credit_card,2,787.47
ORD003192,credit_card,2,1825.27
ORD003193,voucher,2,1686.56
ORD003194,credit_card,2,118.1
ORD003195,boleto,6,981.49
ORD003196,credit_card,1,1651.12
ORD003197,credit_card,3,983.7
ORD003198,boleto,6,755.3
ORD003199,debit_card,1,1308.98
ORD003200,voucher,12,1321.84
ORD003201,voucher,1,485.05
ORD003202,boleto,1,498.49
ORD003203,boleto,1,1810.79
ORD003204,boleto,1,502.99
ORD003205,credit_card,3,821.16
ORD003206,boleto,3,1556.25
ORD003207,credit_card,1,1324.13
ORD003208,credit_card,1,775.25
ORD003209,credit_card,1,83.37
ORD003210,credit_card,1,451.34
ORD003211,credit_card,2,1536.34
ORD003212,credit_card,1,644.92
ORD003213,credit_card,1,1533.66
ORD003214,credit_card,2,157.32
ORD003215,credit_card,6,1474.18
ORD003216,credit_card,1,1470.97
ORD003217,credit_card,12,212.17
ORD003218,boleto,2,1795.94
ORD003219,credit_card,2,910.17
ORD003220,credit_card,2,1652.48
ORD003221,credit_card,1,320.8
ORD003222,boleto,6,1872.87
ORD003223,credit_card,3,1288.31
ORD003224,voucher,12,299.75
ORD003225,credit_card,1,112.54
ORD003226,credit_card,3,1953.64
ORD003227,credit_card,1,937.42
ORD003228,boleto,6,1929.39
ORD003229,boleto,3,1103.13
ORD003230,credit_card,2,391.15
ORD003231,credit_card,3,295.88
ORD003232,voucher,2,888.69
ORD003233,credit_card,1,1941.26
ORD003234,credit_card,2,1925.33
