order_id,customer_id,order_status,order_purchase_timestamp,order_delivered_customer_date
ORD004073,CUST02016,delivered,2018-07-31,2018-08-16
ORD004074,CUST00246,delivered,2018-07-31,2018-08-17
ORD004075,CUST00584,delivered,2018-07-31,2018-08-16
ORD004076,CUST02915,delivered,2018-07-31,2018-08-22
ORD004077,CUST01147,delivered,2018-08-01,2018-08-27
ORD004078,CUST00382,delivered,2018-08-01,2018-08-12
ORD004079,CUST00180,delivered,2018-08-01,2018-08-30
ORD004080,CUST00949,delivered,2018-08-02,2018-08-15
ORD004081,CUST02129,delivered,2018-08-02,2018-08-24
ORD004082,CUST01692,delivered,2018-08-02,2018-08-08
ORD004083,CUST02871,delivered,2018-08-02,2018-08-24
ORD004084,CUST01526,delivered,2018-08-02,2018-08-17
ORD004085,CUST01878,delivered,2018-08-02,2018-08-18
ORD004086,CUST00348,delivered,2018-08-03,2018-08-12
ORD004087,CUST02379,delivered,2018-08-03,2018-08-24
ORD004088,CUST00392,delivered,2018-08-03,2018-08-17
ORD004089,CUST02071,delivered,2018-08-03,2018-08-17
ORD004090,CUST00547,delivered,2018-08-03,2018-08-26
ORD004091,CUST02611,delivered,2018-08-03,2018-09-01
ORD004092,CUST01616,delivered,2018-08-03,2018-08-08
ORD004093,CUST00307,delivered,2018-08-03,2018-08-20
ORD004094,CUST02425,canceled,2018-08-04,2018-08-12
ORD004095,CUST02326,delivered,2018-08-04,2018-08-08
ORD004096,CUST00256,delivered,2018-08-04,2018-08-23
ORD004097,CUST01782,delivered,2018-08-04,2018-08-15
ORD004098,CUST02714,delivered,2018-08-04,2018-08-25
ORD004099,CUST00536,delivered,2018-08-04,2018-08-20
ORD004100,CUST00970,delivered,2018-08-04,2018-08-16
ORD004101,CUST01195,delivered,2018-08-04,2018-08-26
ORD004102,CUST01070,delivered,2018-08-04,2018-09-02
ORD004103,CUST01291,delivered,2018-08-05,2018-08-28
ORD004104,CUST01610,delivered,2018-08-05,2018-08-24
ORD004105,CUST02871,delivered,2018-08-05,2018-08-19
ORD004106,CUST01337,delivered,2018-08-05,2018-08-20
ORD004107,CUST01303,processing,2018-08-05,2018-08-08
ORD004108,CUST01855,delivered,2018-08-06,2018-08-12
ORD004109,CUST01114,shipped,2018-08-06,2018-08-14
ORD004110,CUST00957,delivered,2018-08-06,2018-09-03
ORD004111,CUST00306,delivered,2018-08-06,2018-08-19
ORD004112,CUST00831,delivered,2018-08-06,2018-08-22
ORD004113,CUST00558,delivered,2018-08-06,2018-09-03
ORD004114,CUST02395,delivered,2018-08-06,2018-08-14
ORD004115,CUST00447,delivered,2018-08-06,2018-08-20
ORD004116,CUST00637,delivered,2018-08-07,2018-08-17
ORD004117,CUST00433,canceled,2018-08-07,2018-08-12
ORD004118,CUST00674,delivered,2018-08-07,2018-08-16
ORD004119,CUST01842,delivered,2018-08-07,2018-08-31
ORD004120,CUST01909,delivered,2018-08-07,2018-08-21
ORD004121,CUST01287,delivered,2018-08-08,2018-08-22
ORD004122,CUST01666,delivered,2018-08-08,2018-08-15
ORD004123,CUST00495,delivered,2018-08-08,2018-09-04
ORD004124,CUST02196,canceled,2018-08-08,2018-08-21
ORD004125,CUST01468,delivered,2018-08-08,2018-08-14
ORD004126,CUST00851,delivered,2018-08-08,2018-08-11
ORD004127,CUST01852,delivered,2018-08-08,2018-08-21
ORD004128,CUST01263,canceled,2018-08-08,2018-09-02
ORD004129,CUST01898,delivered,2018-08-08,2018-08-11
ORD004130,CUST01086,delivered,2018-08-08,2018-09-02
ORD004131,CUST00492,delivered,2018-08-09,2018-08-22
ORD004132,CUST00371,delivered,2018-08-09,2018-08-18
ORD004133,CUST00646,delivered,2018-08-09,2018-08-26
ORD004134,CUST02811,delivered,2018-08-09,2018-08-30
ORD004135,CUST01247,delivered,2018-08-09,2018-09-06
ORD004136,CUST02887,delivered,2018-08-09,2018-08-22
ORD004137,CUST02855,delivered,2018-08-09,2018-08-19
ORD004138,CUST02472,delivered,2018-08-09,2018-08-29
ORD004139,CUST00166,delivered,2018-08-09,2018-08-14
ORD004140,CUST00881,delivered,2018-08-09,2018-08-24
ORD004141,CUST01343,delivered,2018-08-10,2018-08-22
ORD004142,CUST00608,delivered,2018-08-10,2018-09-01
ORD004143,CUST00374,delivered,2018-08-10,2018-08-19
ORD004144,CUST02913,delivered,2018-08-10,2018-08-29
ORD004145,CUST01017,canceled,2018-08-10,2018-08-19
ORD004146,CUST01458,delivered,2018-08-10,2018-08-16
ORD004147,CUST01624,delivered,2018-08-10,2018-08-30
ORD004148,CUST02104,delivered,2018-08-10,2018-08-21
ORD004149,CUST00201,delivered,2018-08-10,2018-09-04
ORD004150,CUST02774,delivered,2018-08-10,2018-09-01
ORD004151,CUST01225,delivered,2018-08-11,2018-09-08
ORD004152,CUST01066,delivered,2018-08-11,2018-09-10
ORD004153,CUST00713,delivered,2018-08-11,2018-09-04
ORD004154,CUST00128,delivered,2018-08-11,2018-08-16
ORD004155,CUST01657,delivered,2018-08-11,2018-09-01
ORD004156,CUST01853,delivered,2018-08-11,2018-09-03
ORD004157,CUST02278,delivered,2018-08-11,2018-08-27
ORD004158,CUST02254,shipped,2018-08-11,2018-09-04
ORD004159,CUST01024,processing,2018-08-11,2018-09-07
ORD004160,CUST00388,delivered,2018-08-12,2018-08-28
ORD004161,CUST01893,delivered,2018-08-12,2018-08-25
ORD004162,CUST00418,delivered,2018-08-12,2018-09-10
ORD004163,CUST00573,delivered,2018-08-12,2018-08-25
ORD004164,CUST00498,delivered,2018-08-12,2018-08-21
ORD004165,CUST00049,delivered,2018-08-12,2018-08-21
ORD004166,CUST00253,delivered,2018-08-12,2018-08-16
ORD004167,CUST00911,delivered,2018-08-12,2018-09-09
ORD004168,CUST00536,delivered,2018-08-12,2018-08-30
ORD004169,CUST00812,delivered,2018-08-13,2018-08-31
ORD004170,CUST01641,delivered,2018-08-13,2018-08-17
ORD004171,CUST01525,delivered,2018-08-13,2018-08-24
ORD004172,CUST02812,processing,2018-08-13,2018-08-29
ORD004173,CUST02582,delivered,2018-08-13,2018-08-19
ORD004174,CUST02641,delivered,2018-08-13,2018-08-19
ORD004175,CUST00345,shipped,2018-08-13,2018-08-30
ORD004176,CUST02386,processing,2018-08-13,2018-08-21
ORD004177,CUST02401,delivered,2018-08-13,2018-09-04
ORD004178,CUST01061,delivered,2018-08-14,2018-08-27
ORD004179,CUST00308,delivered,2018-08-14,2018-09-04
ORD004180,CUST00090,delivered,2018-08-14,2018-08-29
ORD004181,CUST00265,delivered,2018-08-14,2018-08-24
ORD004182,CUST00810,delivered,2018-08-14,2018-09-04
ORD004183,CUST02646,delivered,2018-08-14,2018-08-17
ORD004184,CUST01817,delivered,2018-08-14,2018-08-26
ORD004185,CUST00528,delivered,2018-08-14,2018-08-17
ORD004186,CUST00377,delivered,2018-08-14,2018-09-06
ORD004187,CUST01359,delivered,2018-08-15,2018-09-12
ORD004188,CUST00502,delivered,2018-08-15,2018-09-14
ORD004189,CUST00175,delivered,2018-08-15,2018-09-05
ORD004190,CUST01889,delivered,2018-08-15,2018-08-18
ORD004191,CUST00208,delivered,2018-08-15,2018-09-01
ORD004192,CUST00689,shipped,2018-08-15,2018-08-27
ORD004193,CUST02351,delivered,2018-08-15,2018-08-22
ORD004194,CUST01775,delivered,2018-08-15,2018-09-13
ORD004195,CUST02968,delivered,2018-08-15,2018-08-30
ORD004196,CUST01618,delivered,2018-08-16,2018-08-20
ORD004197,CUST02033,delivered,2018-08-16,2018-09-05
ORD004198,CUST00121,delivered,2018-08-16,2018-09-04
ORD004199,CUST01568,delivered,2018-08-16,2018-08-20
ORD004200,CUST02799,delivered,2018-08-16,2018-08-29
ORD004201,CUST01748,delivered,2018-08-16,2018-09-08
ORD004202,CUST00708,delivered,2018-08-16,2018-08-19
ORD004203,CUST01450,delivered,2018-08-16,2018-08-21
ORD004204,CUST00880,processing,2018-08-16,2018-09-03
ORD004205,CUST00767,delivered,2018-08-17,2018-08-23
ORD004206,CUST01127,delivered,2018-08-17,2018-09-15
ORD004207,CUST01147,delivered,2018-08-17,2018-09-14
ORD004208,CUST01827,delivered,2018-08-17,2018-09-02
ORD004209,CUST00609,delivered,2018-08-17,2018-09-12
ORD004210,CUST00142,delivered,2018-08-17,2018-08-29
ORD004211,CUST02516,delivered,2018-08-18,2018-08-29
ORD004212,CUST02537,delivered,2018-08-18,2018-08-31
ORD004213,CUST02528,delivered,2018-08-18,2018-09-14
ORD004214,CUST01007,delivered,2018-08-18,2018-09-01
ORD004215,CUST02652,delivered,2018-08-18,2018-09-02
ORD004216,CUST01209,delivered,2018-08-18,2018-08-23
ORD004217,CUST02044,delivered,2018-08-18,2018-09-07
ORD004218,CUST01688,delivered,2018-08-18,2018-09-14
ORD004219,CUST02256,delivered,2018-08-19,2018-09-01
ORD004220,CUST01963,delivered,2018-08-19,2018-09-06
ORD004221,CUST00250,delivered,2018-08-19,2018-09-10
ORD004222,CUST00360,delivered,2018-08-19,2018-08-23
ORD004223,CUST01146,shipped,2018-08-19,2018-09-03
ORD004224,CUST01569,delivered,2018-08-19,2018-08-31
ORD004225,CUST00563,delivered,2018-08-19,2018-09-13
ORD004226,CUST01718,delivered,2018-08-20,2018-09-06
ORD004227,CUST00817,delivered,2018-08-20,2018-09-07
ORD004228,CUST02633,delivered,2018-08-20,2018-09-19
ORD004229,CUST02154,delivered,2018-08-20,2018-09-12
ORD004230,CUST01021,delivered,2018-08-20,2018-08-26
ORD004231,CUST02584,delivered,2018-08-20,2018-09-18
ORD004232,CUST02227,delivered,2018-08-20,2018-09-03
ORD004233,CUST00080,delivered,2018-08-20,2018-09-11
ORD004234,CUST01567,canceled,2018-08-21,2018-08-27
ORD004235,CUST02922,delivered,2018-08-21,2018-08-24
ORD004236,CUST01471,delivered,2018-08-21,2018-08-31
ORD004237,CUST01965,delivered,2018-08-21,2018-08-25
ORD004238,CUST02231,delivered,2018-08-22,2018-09-20
ORD004239,CUST01986,delivered,2018-08-22,2018-08-25
ORD004240,CUST01410,delivered,2018-08-22,2018-08-29
ORD004241,CUST02317,delivered,2018-08-22,2018-08-28
ORD004242,CUST02058,delivered,2018-08-22,2018-09-04
ORD004243,CUST01318,delivered,2018-08-22,2018-09-21
ORD004244,CUST01591,delivered,2018-08-23,2018-09-17
ORD004245,CUST01108,delivered,2018-08-23,2018-09-18
ORD004246,CUST00737,canceled,2018-08-23,2018-09-08
ORD004247,CUST00107,delivered,2018-08-23,2018-09-02
ORD004248,CUST01307,delivered,2018-08-23,2018-08-31
ORD004249,CUST02446,delivered,2018-08-23,2018-08-28
ORD004250,CUST00898,processing,2018-08-23,2018-09-01
ORD004251,CUST00121,delivered,2018-08-23,2018-09-18
ORD004252,CUST01151,delivered,2018-08-23,2018-09-20
ORD004253,CUST00240,delivered,2018-08-24,2018-09-07
ORD004254,CUST01933,delivered,2018-08-24,2018-09-22
ORD004255,CUST02169,delivered,2018-08-25,2018-09-14
ORD004256,CUST01465,delivered,2018-08-25,2018-08-28
ORD004257,CUST02393,processing,2018-08-25,2018-09-19
ORD004258,CUST00954,delivered,2018-08-25,2018-09-24
ORD004259,CUST00654,delivered,2018-08-25,2018-08-29
ORD004260,CUST00411,delivered,2018-08-25,2018-09-05
ORD004261,CUST01016,delivered,2018-08-26,2018-09-23
ORD004262,CUST02691,shipped,2018-08-26,2018-08-30
ORD004263,CUST00988,delivered,2018-08-26,2018-09-01
ORD004264,CUST01092,delivered,2018-08-26,2018-08-30
ORD004265,CUST02186,delivered,2018-08-26,2018-09-07
ORD004266,CUST00230,delivered,2018-08-26,2018-08-31
ORD004267,CUST00899,delivered,2018-08-27,2018-09-07
ORD004268,CUST02359,delivered,2018-08-27,2018-09-09
ORD004269,CUST01591,delivered,2018-08-27,2018-09-21
ORD004270,CUST01454,canceled,2018-08-27,2018-09-18
ORD004271,CUST00712,delivered,2018-08-27,2018-09-24
ORD004272,CUST00722,processing,2018-08-28,2018-09-25
ORD004273,CUST00969,delivered,2018-08-28,2018-09-12
ORD004274,CUST02427,delivered,2018-08-28,2018-09-08
ORD004275,CUST01303,delivered,2018-08-28,2018-09-22
ORD004276,CUST02858,delivered,2018-08-28,2018-09-05
ORD004277,CUST01470,delivered,2018-08-28,2018-09-04
ORD004278,CUST02424,delivered,2018-08-28,2018-09-18
ORD004279,CUST00116,delivered,2018-08-28,2018-09-14
ORD004280,CUST02882,delivered,2018-08-28,2018-09-03
ORD004281,CUST02870,delivered,2018-08-28,2018-09-04
ORD004282,CUST01441,delivered,2018-08-28,2018-09-10
ORD004283,CUST02326,delivered,2018-08-28,2018-09-27
ORD004284,CUST02309,delivered,2018-08-29,2018-09-05
ORD004285,CUST00583,delivered,2018-08-29,2018-09-25
ORD004286,CUST02307,delivered,2018-08-29,2018-09-19
ORD004287,CUST00772,shipped,2018-08-29,2018-09-28
ORD004288,CUST02017,delivered,2018-08-29,2018-09-14
ORD004289,CUST02221,delivered,2018-08-29,2018-09-21
ORD004290,CUST01266,delivered,2018-08-29,2018-09-15
ORD004291,CUST00720,delivered,2018-08-29,2018-09-22
ORD004292,CUST02009,delivered,2018-08-30,2018-09-05
ORD004293,CUST00156,delivered,2018-08-30,2018-09-18
ORD004294,CUST00370,canceled,2018-08-30,2018-09-18
ORD004295,CUST00231,delivered,2018-08-30,2018-09-09
ORD004296,CUST00953,delivered,2018-08-30,2018-09-20
ORD004297,CUST02465,delivered,2018-08-30,2018-09-17
ORD004298,CUST00897,delivered,2018-08-30,2018-09-23
ORD004299,CUST00082,delivered,2018-08-31,2018-09-18
ORD004300,CUST02157,delivered,2018-08-31,2018-09-11
ORD004301,CUST01958,delivered,2018-08-31,2018-09-13
ORD004302,CUST00003,canceled,2018-08-31,2018-09-27
ORD004303,CUST01359,delivered,2018-08-31,2018-09-26
ORD004304,CUST02516,delivered,2018-08-31,2018-09-18
ORD004305,CUST00826,delivered,2018-08-31,2018-09-10
ORD004306,CUST00535,delivered,2018-09-01,2018-09-06
ORD004307,CUST01396,delivered,2018-09-01,2018-09-12
ORD004308,CUST02937,delivered,2018-09-01,2018-09-28
ORD004309,CUST00727,delivered,2018-09-01,2018-09-13
ORD004310,CUST01326,delivered,2018-09-01,2018-09-26
ORD004311,CUST00244,delivered,2018-09-01,2018-09-06
ORD004312,CUST00090,canceled,2018-09-02,2018-09-16
ORD004313,CUST00606,delivered,2018-09-02,2018-09-22
ORD004314,CUST02403,shipped,2018-09-02,2018-10-01
ORD004315,CUST02887,processing,2018-09-02,2018-10-02
ORD004316,CUST00581,delivered,2018-09-02,2018-09-12
ORD004317,CUST00455,delivered,2018-09-02,2018-09-26
ORD004318,CUST02156,delivered,2018-09-02,2018-09-25
ORD004319,CUST01495,delivered,2018-09-02,2018-09-28
ORD004320,CUST00298,delivered,2018-09-03,2018-10-03
ORD004321,CUST01531,delivered,2018-09-03,2018-09-12
ORD004322,CUST02886,canceled,2018-09-03,2018-09-28
ORD004323,CUST02713,delivered,2018-09-03,2018-09-08
ORD004324,CUST01621,delivered,2018-09-03,2018-09-08
ORD004325,CUST02401,delivered,2018-09-03,2018-09-21
ORD004326,CUST00414,processing,2018-09-03,2018-09-07
ORD004327,CUST01379,delivered,2018-09-03,2018-09-12
ORD004328,CUST01237,processing,2018-09-03,2018-09-06
ORD004329,CUST01322,delivered,2018-09-03,2018-09-27
ORD004330,CUST00559,delivered,2018-09-04,2018-09-13
ORD004331,CUST00646,delivered,2018-09-04,2018-09-21
ORD004332,CUST03000,delivered,2018-09-04,2018-10-03
ORD004333,CUST01790,delivered,2018-09-04,2018-09-19
ORD004334,CUST02619,delivered,2018-09-04,2018-09-13
ORD004335,CUST01996,delivered,2018-09-04,2018-09-22
ORD004336,CUST02660,delivered,2018-09-04,2018-09-10
ORD004337,CUST01300,delivered,2018-09-04,2018-09-17
ORD004338,CUST00714,canceled,2018-09-05,2018-09-14
ORD004339,CUST02897,delivered,2018-09-05,2018-10-04
ORD004340,CUST02302,delivered,2018-09-05,2018-09-26
ORD004341,CUST02841,delivered,2018-09-05,2018-10-02
ORD004342,CUST02514,delivered,2018-09-06,2018-09-25
ORD004343,CUST01462,delivered,2018-09-06,2018-09-25
ORD004344,CUST00915,delivered,2018-09-06,2018-10-06
ORD004345,CUST02727,delivered,2018-09-06,2018-09-19
ORD004346,CUST02413,delivered,2018-09-06,2018-10-03
ORD004347,CUST00719,delivered,2018-09-06,2018-09-18
ORD004348,CUST01550,delivered,2018-09-07,2018-10-02
ORD004349,CUST01257,delivered,2018-09-07,2018-09-24
ORD004350,CUST02821,delivered,2018-09-07,2018-09-30
ORD004351,CUST01207,delivered,2018-09-07,2018-09-14
ORD004352,CUST00522,delivered,2018-09-07,2018-10-07
ORD004353,CUST00728,delivered,2018-09-07,2018-09-26
ORD004354,CUST02986,processing,2018-09-07,2018-09-13
ORD004355,CUST00008,delivered,2018-09-07,2018-09-14
ORD004356,CUST02876,delivered,2018-09-07,2018-09-17
ORD004357,CUST02347,delivered,2018-09-07,2018-09-21
ORD004358,CUST01604,delivered,2018-09-07,2018-09-22
ORD004359,CUST02325,delivered,2018-09-08,2018-09-25
ORD004360,CUST00133,delivered,2018-09-08,2018-10-08
ORD004361,CUST00746,delivered,2018-09-08,2018-09-30
ORD004362,CUST02468,delivered,2018-09-09,2018-09-28
ORD004363,CUST01304,delivered,2018-09-09,2018-09-18
ORD004364,CUST02505,delivered,2018-09-09,2018-10-06
ORD004365,CUST00905,delivered,2018-09-09,2018-09-24
ORD004366,CUST02620,delivered,2018-09-09,2018-09-18
ORD004367,CUST02317,delivered,2018-09-09,2018-09-14
ORD004368,CUST00427,delivered,2018-09-09,2018-09-20
ORD004369,CUST02033,delivered,2018-09-09,2018-09-25
ORD004370,CUST00577,delivered,2018-09-09,2018-09-17
ORD004371,CUST01357,delivered,2018-09-09,2018-10-03
ORD004372,CUST00319,delivered,2018-09-10,2018-09-22
ORD004373,CUST00975,delivered,2018-09-10,2018-10-10
ORD004374,CUST01421,delivered,2018-09-10,2018-10-01
ORD004375,CUST01309,delivered,2018-09-10,2018-10-03
ORD004376,CUST00688,delivered,2018-09-10,2018-09-16
ORD004377,CUST02606,delivered,2018-09-10,2018-09-17
ORD004378,CUST00364,delivered,2018-09-11,2018-09-28
ORD004379,CUST02904,delivered,2018-09-11,2018-09-17
ORD004380,CUST02745,delivered,2018-09-11,2018-10-07
ORD004381,CUST02618,delivered,2018-09-11,2018-09-17
ORD004382,CUST02988,delivered,2018-09-11,2018-09-21
ORD004383,CUST01376,delivered,2018-09-11,2018-09-14
ORD004384,CUST01830,delivered,2018-09-11,2018-09-28
ORD004385,CUST00047,shipped,2018-09-11,2018-09-19
ORD004386,CUST01087,delivered,2018-09-12,2018-09-23
ORD004387,CUST00859,processing,2018-09-12,2018-09-15
ORD004388,CUST01023,delivered,2018-09-12,2018-09-30
ORD004389,CUST02840,delivered,2018-09-12,2018-10-06
ORD004390,CUST00278,delivered,2018-09-12,2018-10-01
ORD004391,CUST01436,delivered,2018-09-12,2018-09-29
ORD004392,CUST01052,delivered,2018-09-12,2018-09-26
ORD004393,CUST00443,delivered,2018-09-12,2018-09-23
ORD004394,CUST02951,delivered,2018-09-13,2018-09-19
ORD004395,CUST00006,canceled,2018-09-13,2018-10-03
ORD004396,CUST00198,delivered,2018-09-13,2018-09-18
ORD004397,CUST01581,delivered,2018-09-13,2018-09-27
ORD004398,CUST01795,delivered,2018-09-13,2018-09-29
ORD004399,CUST01719,delivered,2018-09-13,2018-09-22
ORD004400,CUST00682,delivered,2018-09-13,2018-09-20
ORD004401,CUST01696,delivered,2018-09-13,2018-09-28
ORD004402,CUST02020,delivered,2018-09-13,2018-10-02
ORD004403,CUST01552,delivered,2018-09-13,2018-09-29
ORD004404,CUST01439,delivered,2018-09-14,2018-10-03
ORD004405,CUST02237,processing,2018-09-14,2018-09-27
ORD004406,CUST01538,delivered,2018-09-14,2018-09-18
ORD004407,CUST00416,canceled,2018-09-15,2018-10-02
ORD004408,CUST01964,delivered,2018-09-15,2018-09-26
ORD004409,CUST02368,delivered,2018-09-15,2018-09-29
ORD004410,CUST02667,delivered,2018-09-16,2018-09-22
ORD004411,CUST02815,delivered,2018-09-16,2018-09-20
ORD004412,CUST00924,delivered,2018-09-16,2018-10-09
ORD004413,CUST00667,delivered,2018-09-16,2018-10-01
ORD004414,CUST01849,delivered,2018-09-17,2018-10-13
ORD004415,CUST00302,delivered,2018-09-17,2018-10-03
ORD004416,CUST00137,delivered,2018-09-17,2018-09-26
ORD004417,CUST01208,delivered,2018-09-17,2018-09-29
ORD004418,CUST00083,delivered,2018-09-17,2018-09-26
ORD004419,CUST01306,delivered,2018-09-18,2018-10-03
ORD004420,CUST01070,delivered,2018-09-18,2018-09-26
ORD004421,CUST00429,delivered,2018-09-18,2018-10-10
ORD004422,CUST00304,processing,2018-09-18,2018-09-29
ORD004423,CUST01401,delivered,2018-09-18,2018-10-07
ORD004424,CUST00697,delivered,2018-09-18,2018-10-10
ORD004425,CUST01538,delivered,2018-09-18,2018-10-06
ORD004426,CUST00660,delivered,2018-09-18,2018-10-07
ORD004427,CUST02999,delivered,2018-09-19,2018-10-05
ORD004428,CUST00308,delivered,2018-09-19,2018-09-25
ORD004429,CUST02241,delivered,2018-09-19,2018-10-13
ORD004430,CUST00382,delivered,2018-09-19,2018-09-23
ORD004431,CUST01385,delivered,2018-09-19,2018-10-12
ORD004432,CUST02434,delivered,2018-09-19,2018-09-29
ORD004433,CUST02514,delivered,2018-09-19,2018-09-25
ORD004434,CUST01978,canceled,2018-09-19,2018-09-29
ORD004435,CUST02886,delivered,2018-09-19,2018-09-25
ORD004436,CUST00127,delivered,2018-09-19,2018-09-23
ORD004437,CUST01767,delivered,2018-09-19,2018-09-23
ORD004438,CUST02678,delivered,2018-09-20,2018-10-11
ORD004439,CUST00676,processing,2018-09-20,2018-10-01
ORD004440,CUST02488,delivered,2018-09-20,2018-09-30
ORD004441,CUST01779,shipped,2018-09-20,2018-09-25
ORD004442,CUST00644,delivered,2018-09-20,2018-10-10
ORD004443,CUST00220,delivered,2018-09-20,2018-09-26
ORD004444,CUST00415,delivered,2018-09-20,2018-10-01
ORD004445,CUST01357,delivered,2018-09-20,2018-09-30
ORD004446,CUST00842,processing,2018-09-20,2018-10-12
ORD004447,CUST00779,delivered,2018-09-20,2018-10-15
ORD004448,CUST01677,delivered,2018-09-20,2018-10-15
ORD004449,CUST02856,delivered,2018-09-20,2018-10-05
ORD004450,CUST02270,delivered,2018-09-20,2018-10-05
ORD004451,CUST02958,delivered,2018-09-20,2018-10-05
ORD004452,CUST02990,delivered,2018-09-20,2018-09-26
ORD004453,CUST02213,delivered,2018-09-21,2018-10-01
ORD004454,CUST01087,delivered,2018-09-21,2018-10-17
ORD004455,CUST02706,shipped,2018-09-21,2018-10-20
ORD004456,CUST01154,delivered,2018-09-21,2018-10-16
ORD004457,CUST01219,delivered,2018-09-21,2018-10-02
ORD004458,CUST00973,delivered,2018-09-21,2018-10-09
ORD004459,CUST00393,delivered,2018-09-21,2018-09-30
ORD004460,CUST00204,delivered,2018-09-21,2018-09-29
ORD004461,CUST01610,delivered,2018-09-21,2018-10-19
ORD004462,CUST02342,delivered,2018-09-22,2018-10-01
ORD004463,CUST02252,processing,2018-09-22,2018-10-06
ORD004464,CUST02011,delivered,2018-09-22,2018-10-15
ORD004465,CUST00630,delivered,2018-09-22,2018-10-04
ORD004466,CUST00224,delivered,2018-09-22,2018-10-17
ORD004467,CUST01478,delivered,2018-09-23,2018-10-15
ORD004468,CUST00016,delivered,2018-09-23,2018-10-05
ORD004469,CUST01752,canceled,2018-09-23,2018-10-19
ORD004470,CUST00359,shipped,2018-09-23,2018-09-26
ORD004471,CUST01207,canceled,2018-09-23,2018-09-29
ORD004472,CUST02712,processing,2018-09-23,2018-10-01
ORD004473,CUST02561,delivered,2018-09-23,2018-10-12
ORD004474,CUST02459,delivered,2018-09-23,2018-10-18
ORD004475,CUST01968,delivered,2018-09-24,2018-10-16
ORD004476,CUST00818,delivered,2018-09-24,2018-10-12
ORD004477,CUST00398,delivered,2018-09-24,2018-10-20
ORD004478,CUST00106,delivered,2018-09-24,2018-10-06
ORD004479,CUST00848,delivered,2018-09-24,2018-10-24
ORD004480,CUST00700,delivered,2018-09-24,2018-10-19
ORD004481,CUST02615,delivered,2018-09-24,2018-10-04
ORD004482,CUST01196,delivered,2018-09-24,2018-10-02
ORD004483,CUST00336,delivered,2018-09-24,2018-10-07
ORD004484,CUST01940,delivered,2018-09-24,2018-10-18
ORD004485,CUST00474,delivered,2018-09-24,2018-09-29
ORD004486,CUST01264,delivered,2018-09-25,2018-10-03
ORD004487,CUST01629,delivered,2018-09-25,2018-10-03
ORD004488,CUST01929,delivered,2018-09-25,2018-10-08
ORD004489,CUST02004,delivered,2018-09-25,2018-10-12
ORD004490,CUST02708,delivered,2018-09-25,2018-10-02
ORD004491,CUST01086,delivered,2018-09-25,2018-09-28
ORD004492,CUST00374,delivered,2018-09-25,2018-10-19
ORD004493,CUST02630,delivered,2018-09-26,2018-10-14
ORD004494,CUST02229,delivered,2018-09-26,2018-10-12
ORD004495,CUST01588,delivered,2018-09-26,2018-10-09
ORD004496,CUST00758,delivered,2018-09-26,2018-09-29
ORD004497,CUST01520,delivered,2018-09-26,2018-10-04
ORD004498,CUST01563,delivered,2018-09-26,2018-10-07
ORD004499,CUST01514,delivered,2018-09-26,2018-10-01
ORD004500,CUST00765,delivered,2018-09-26,2018-10-04
ORD004501,CUST01826,delivered,2018-09-26,2018-10-20
ORD004502,CUST00183,delivered,2018-09-26,2018-10-23
ORD004503,CUST01079,delivered,2018-09-26,2018-10-26
ORD004504,CUST01802,delivered,2018-09-26,2018-09-29
ORD004505,CUST01905,delivered,2018-09-27,2018-10-19
ORD004506,CUST01079,delivered,2018-09-27,2018-10-11
ORD004507,CUST00927,delivered,2018-09-27,2018-10-15
ORD004508,CUST01101,delivered,2018-09-27,2018-10-18
ORD004509,CUST02312,delivered,2018-09-27,2018-09-30
ORD004510,CUST00253,canceled,2018-09-27,2018-10-15
ORD004511,CUST00620,delivered,2018-09-28,2018-10-28
ORD004512,CUST02853,delivered,2018-09-28,2018-10-08
ORD004513,CUST02734,delivered,2018-09-28,2018-10-16
ORD004514,CUST00397,delivered,2018-09-28,2018-10-04
ORD004515,CUST00352,delivered,2018-09-28,2018-10-02
ORD004516,CUST02737,delivered,2018-09-28,2018-10-27
ORD004517,CUST01409,delivered,2018-09-28,2018-10-01
ORD004518,CUST02218,shipped,2018-09-29,2018-10-20
ORD004519,CUST01696,delivered,2018-09-29,2018-10-23
ORD004520,CUST02416,delivered,2018-09-29,2018-10-11
ORD004521,CUST00932,shipped,2018-09-29,2018-10-28
ORD004522,CUST02268,delivered,2018-09-30,2018-10-10
ORD004523,CUST00250,shipped,2018-09-30,2018-10-19
ORD004524,CUST01586,delivered,2018-09-30,2018-10-19
ORD004525,CUST02141,delivered,2018-09-30,2018-10-08
ORD004526,CUST01715,delivered,2018-09-30,2018-10-27
ORD004527,CUST02194,delivered,2018-09-30,2018-10-07
ORD004528,CUST02815,canceled,2018-10-01,2018-10-28
ORD004529,CUST01945,delivered,2018-10-01,2018-10-07
ORD004530,CUST02346,delivered,2018-10-01,2018-10-07
ORD004531,CUST00966,delivered,2018-10-01,2018-10-13
ORD004532,CUST01951,delivered,2018-10-01,2018-10-29
ORD004533,CUST01225,delivered,2018-10-01,2018-10-27
ORD004534,CUST00324,delivered,2018-10-01,2018-10-14
ORD004535,CUST01618,delivered,2018-10-02,2018-10-19
ORD004536,CUST02926,delivered,2018-10-02,2018-10-20
ORD004537,CUST00143,delivered,2018-10-02,2018-10-28
ORD004538,CUST02057,delivered,2018-10-02,2018-10-16
