order_id,item_id,product_category,price,freight_value
ORD003813,5312,home_appliances,1168.46,24.63
ORD003814,5313,beauty,182.37,41.93
ORD003814,5314,sports,105.79,27.5
ORD003814,5315,home_appliances,496.92,23.6
ORD003815,5316,sports,220.06,55.71
ORD003816,5317,beauty,243.71,36.98
ORD003816,5318,books,135.86,47.21
ORD003817,5319,furniture,690.7,35.06
ORD003817,5320,sports,363.67,29.45
ORD003818,5321,health,192.75,32.13
ORD003819,5322,fashion,209.81,14.53
ORD003819,5323,home_appliances,1003.65,35.12
ORD003820,5324,fashion,319.59,27.74
ORD003820,5325,sports,261.31,25.95
ORD003820,5326,fashion,87.17,17.89
ORD003821,5327,electronics,472.13,53.03
ORD003822,5328,books,76.79,29.66
ORD003823,5329,sports,206.09,21.11
ORD003824,5330,fashion,150.34,30.29
ORD003824,5331,fashion,374.02,19.33
ORD003825,5332,fashion,84.66,21.76
ORD003826,5333,electronics,1273.44,20.48
ORD003827,5334,home_appliances,540.74,31.36
ORD003827,5335,furniture,1004.89,12.93
ORD003828,5336,fashion,157.86,31.52
ORD003829,5337,electronics,1586.68,14.1
ORD003829,5338,electronics,683.87,50.62
ORD003829,5339,electronics,1607.29,46.35
ORD003830,5340,home_appliances,563.01,27.56
ORD003830,5341,books,115.22,45.55
ORD003831,5342,sports,461.18,12.22
ORD003831,5343,books,66.32,25.69
ORD003832,5344,fashion,186.84,52.25
ORD003833,5345,beauty,130.22,15.02
ORD003834,5346,fashion,299.76,48.32
ORD003835,5347,sports,414.16,34.1
ORD003836,5348,electronics,1986.43,54.21
ORD003836,5349,electronics,1768.91,50.53
ORD003837,5350,electronics,1267.16,55.56
ORD003837,5351,sports,253.91,55.72
ORD003838,5352,sports,343.03,48.54
ORD003838,5353,electronics,1861.36,41.27
ORD003839,5354,electronics,969.99,16.04
ORD003839,5355,electronics,1700.77,50.53
ORD003840,5356,furniture,794.14,31.9
ORD003841,5357,books,89.09,34.15
ORD003842,5358,sports,344.13,17.38
ORD003843,5359,beauty,200.24,57.39
ORD003843,5360,toys,185.15,57.71
ORD003844,5361,health,64.15,55.92
ORD003844,5362,beauty,170.03,14.19
ORD003845,5363,fashion,318.83,13.71
ORD003845,5364,electronics,1322.38,18.16
ORD003845,5365,electronics,1300.06,57.1
ORD003846,5366,fashion,274.72,57.18
ORD003846,5367,books,87.36,43.81
ORD003847,5368,home_appliances,613.22,37.78
ORD003847,5369,home_appliances,966.35,22.74
ORD003847,5370,electronics,1039.08,13.41
ORD003848,5371,furniture,517.58,30.73
ORD003848,5372,food,30.5,11.64
ORD003848,5373,fashion,92.86,29.42
ORD003849,5374,fashion,97.03,25.9
ORD003849,5375,beauty,83.6,15.89
ORD003849,5376,home_appliances,1081.46,13.17
ORD003850,5377,electronics,1567.78,53.17
ORD003851,5378,books,134.98,40.73
ORD003851,5379,sports,188.66,12.96
ORD003852,5380,sports,398.22,48.45
ORD003853,5381,furniture,371.48,49.4
ORD003854,5382,books,127.92,27.04
ORD003855,5383,beauty,150.98,40.27
ORD003856,5384,electronics,432.26,39.13
ORD003856,5385,home_appliances,357.74,48.14
ORD003857,5386,electronics,861.13,11.54
ORD003857,5387,electronics,504.16,47.73
ORD003858,5388,books,30.71,16.12
ORD003858,5389,books,123.12,57.07
ORD003859,5390,books,60.38,47.36
ORD003859,5391,books,130.78,53.82
ORD003860,5392,beauty,149.91,15.11
ORD003860,5393,electronics,1639.07,52.04
ORD003861,5394,sports,205.44,38.3
ORD003862,5395,books,31.39,44.01
ORD003863,5396,fashion,347.6,35.08
ORD003863,5397,home_appliances,381.7,57.23
ORD003864,5398,home_appliances,844.12,21.02
ORD003865,5399,sports,433.24,38.57
ORD003866,5400,fashion,257.52,23.71
ORD003867,5401,beauty,181.59,24.52
ORD003868,5402,furniture,1496.18,32.15
ORD003869,5403,fashion,132.16,48.05
ORD003870,5404,home_appliances,1002.75,40.24
ORD003871,5405,books,53.43,14.79
ORD003871,5406,furniture,1460.63,34.77
ORD003872,5407,sports,149.39,59.46
ORD003873,5408,fashion,230.63,39.12
ORD003874,5409,food,96.95,29.37
ORD003875,5410,home_appliances,638.08,16.05
ORD003876,5411,electronics,1550.66,29.95
ORD003877,5412,electronics,1354.82,16.37
ORD003878,5413,home_appliances,798.39,55.87
ORD003878,5414,health,222.03,34.16
ORD003879,5415,home_appliances,628.48,51.96
ORD003880,5416,books,65.44,17.91
ORD003880,5417,toys,171.5,34.86
ORD003881,5418,electronics,1900.5,26.11
ORD003882,5419,food,47.22,27.08
ORD003883,5420,toys,40.11,26.05
ORD003883,5421,toys,174.03,25.44
ORD003884,5422,electronics,687.6,28.1
ORD003885,5423,fashion,120.06,41.3
ORD003885,5424,furniture,1376.51,26.52
ORD003886,5425,electronics,590.44,23.61
ORD003886,5426,furniture,319.99,40.63
ORD003887,5427,fashion,274.16,22.11
ORD003887,5428,electronics,1548.53,16.18
ORD003888,5429,toys,187.42,38.93
ORD003889,5430,toys,76.2,15.45
ORD003889,5431,books,139.05,42.03
ORD003889,5432,electronics,1779.39,50.37
ORD003890,5433,books,91.44,23.26
ORD003891,5434,toys,148.95,41.76
ORD003891,5435,toys,117.07,48.1
ORD003891,5436,electronics,1798.19,12.26
ORD003892,5437,furniture,812.5,36.55
ORD003893,5438,fashion,261.81,38.29
ORD003894,5439,beauty,66.16,15.45
ORD003895,5440,electronics,1489.71,29.14
ORD003896,5441,electronics,1053.44,59.67
ORD003896,5442,home_appliances,866.55,50.28
ORD003897,5443,beauty,122.32,33.67
ORD003897,5444,food,82.1,53.55
ORD003898,5445,home_appliances,1017.24,25.03
ORD003898,5446,home_appliances,783.19,19.77
ORD003899,5447,home_appliances,876.47,25.73
ORD003899,5448,fashion,130.7,41.97
ORD003900,5449,electronics,1838.46,58.5
ORD003901,5450,books,96.42,26.56
ORD003902,5451,fashion,184.66,37.7
ORD003902,5452,home_appliances,760.78,33.59
ORD003902,5453,electronics,819.19,29.84
ORD003903,5454,furniture,1150.31,36.61
ORD003904,5455,food,43.94,45.34
ORD003905,5456,home_appliances,972.96,16.47
ORD003905,5457,sports,225.36,13.61
ORD003906,5458,fashion,348.39,37.77
ORD003906,5459,sports,141.09,48.86
ORD003907,5460,home_appliances,345.28,42.74
ORD003907,5461,home_appliances,545.53,54.92
ORD003908,5462,books,61.6,10.19
ORD003909,5463,electronics,1020.3,23.87
ORD003909,5464,fashion,117.7,49.42
ORD003910,5465,furniture,723.03,33.07
ORD003911,5466,fashion,95.74,49.78
ORD003912,5467,electronics,595.97,52.56
ORD003912,5468,fashion,320.61,54.36
ORD003913,5469,furniture,497.55,31.61
ORD003913,5470,sports,111.4,11.26
ORD003914,5471,fashion,264.95,21.31
ORD003915,5472,sports,245.72,45.57
ORD003916,5473,books,116.03,41.34
ORD003916,5474,beauty,154.7,14.62
ORD003917,5475,home_appliances,303.69,45.53
ORD003917,5476,furniture,1359.18,15.78
ORD003917,5477,sports,161.38,40.35
ORD003918,5478,home_appliances,1168.31,35.75
ORD003919,5479,fashion,335.25,57.63
ORD003920,5480,electronics,667.81,21.46
ORD003921,5481,fashion,87.29,53.99
ORD003922,5482,home_appliances,935.76,59.03
ORD003923,5483,toys,180.46,36.27
ORD003923,5484,books,96.67,25.48
ORD003924,5485,toys,80.93,32.95
ORD003925,5486,home_appliances,1109.63,59.1
ORD003926,5487,electronics,1475.54,32.46
ORD003927,5488,electronics,1767.69,37.48
ORD003927,5489,electronics,1784.73,19.05
ORD003927,5490,beauty,157.75,16.05
ORD003928,5491,fashion,331.92,30.77
ORD003928,5492,food,33.2,37.78
ORD003929,5493,home_appliances,676.66,45.42
ORD003930,5494,fashion,330.15,55.32
ORD003931,5495,fashion,250.87,51.93
ORD003931,5496,sports,364.9,11.83
ORD003932,5497,beauty,129.42,54.37
ORD003933,5498,health,82.68,20.12
ORD003934,5499,fashion,374.54,36.05
ORD003935,5500,sports,499.87,14.58
ORD003935,5501,food,72.63,59.07
ORD003936,5502,fashion,121.21,23.07
ORD003936,5503,electronics,1796.67,47.47
ORD003937,5504,beauty,144.77,45.38
ORD003938,5505,beauty,237.59,49.46
ORD003939,5506,furniture,413.82,44.46
ORD003940,5507,sports,470.29,46.91
ORD003940,5508,books,126.78,45.49
ORD003941,5509,fashion,96.98,22.34
ORD003942,5510,electronics,567.04,48.15
ORD003943,5511,furniture,772.65,38.81
ORD003944,5512,home_appliances,677.67,34.62
ORD003945,5513,sports,244.35,37.95
ORD003946,5514,toys,89.38,34.28
ORD003947,5515,electronics,953.67,48.72
ORD003947,5516,health,65.64,37.39
ORD003947,5517,sports,219.11,31.62
ORD003948,5518,electronics,720.77,40.35
ORD003949,5519,home_appliances,656.04,28.17
ORD003950,5520,electronics,531.2,40.49
ORD003951,5521,home_appliances,250.22,24.15
ORD003952,5522,home_appliances,501.11,40.92
ORD003952,5523,books,61.39,39.25
ORD003953,5524,electronics,1561.8,57.54
ORD003954,5525,furniture,1232.8,55.37
ORD003955,5526,home_appliances,855.6,25.59
ORD003956,5527,books,102.33,57.79
ORD003957,5528,furniture,569.01,43.07
ORD003958,5529,home_appliances,1188.61,29.04
ORD003959,5530,home_appliances,431.51,11.83
ORD003960,5531,electronics,1681.54,48.08
ORD003961,5532,home_appliances,473.72,18.67
ORD003962,5533,books,98.11,31.94
ORD003963,5534,fashion,183.92,59.21
ORD003964,5535,toys,143.3,28.1
ORD003965,5536,sports,162.78,53.82
ORD003966,5537,electronics,1490.06,25.41
ORD003967,5538,toys,114.65,34.96
ORD003968,5539,electronics,1738.71,30.69
ORD003969,5540,sports,303.19,30.32
ORD003969,5541,sports,314.42,42.04
ORD003970,5542,books,34.19,47.81
ORD003971,5543,sports,180.19,27.34
ORD003972,5544,food,88.96,50.89
ORD003973,5545,fashion,138.76,44.84
ORD003973,5546,electronics,1768.63,23.69
ORD003974,5547,electronics,1012.29,17.52
ORD003974,5548,home_appliances,742.79,31.21
ORD003975,5549,toys,135.12,50.42
ORD003975,5550,books,118.24,35.91
ORD003976,5551,home_appliances,869.02,50.96
ORD003977,5552,food,79.57,27.44
ORD003978,5553,books,58.63,52.68
ORD003978,5554,furniture,1336.24,42.39
ORD003979,5555,electronics,437.63,28.23
ORD003979,5556,home_appliances,419.65,42.37
ORD003980,5557,fashion,324.52,36.21
ORD003981,5558,toys,142.67,22.93
ORD003982,5559,fashion,316.42,27.47
ORD003982,5560,sports,476.74,48.64
ORD003983,5561,electronics,767.32,20.8
ORD003984,5562,fashion,195.87,19.42
ORD003984,5563,beauty,74.17,30.35
ORD003985,5564,food,61.99,44.83
ORD003986,5565,books,86.97,32.93
ORD003987,5566,books,62.98,27.59
ORD003988,5567,home_appliances,426.68,59.47
ORD003988,5568,fashion,83.79,15.17
ORD003989,5569,toys,105.22,35.83
ORD003989,5570,toys,112.31,39.07
ORD003990,5571,toys,187.92,33.36
ORD003991,5572,fashion,370.03,49.43
ORD003992,5573,toys,159.29,22.38
ORD003992,5574,toys,192.26,55.17
ORD003992,5575,electronics,1654.06,40.97
ORD003993,5576,fashion,118.99,12.68
ORD003994,5577,sports,427.26,13.49
ORD003994,5578,toys,43.38,41.41
ORD003994,5579,home_appliances,732.94,36.67
ORD003995,5580,sports,145.99,24.95
ORD003996,5581,sports,284.59,38.29
ORD003997,5582,home_appliances,1245.84,53.15
ORD003998,5583,electronics,802.58,54.47
ORD003999,5584,beauty,103.92,57.32
ORD004000,5585,fashion,177.42,57.29
ORD004001,5586,beauty,203.71,44.31
ORD004001,5587,home_appliances,435.73,33.37
ORD004001,5588,beauty,222.14,33.52
ORD004002,5589,home_appliances,730.89,41.83
ORD004003,5590,sports,476.93,57.07
ORD004003,5591,sports,195.66,45.94
ORD004003,5592,furniture,1335.23,38.5
ORD004004,5593,home_appliances,503.55,39.91
ORD004005,5594,food,96.8,15.12
ORD004006,5595,fashion,349.01,34.91
ORD004006,5596,furniture,835.07,26.72
ORD004007,5597,books,31.4,38.94
ORD004008,5598,sports,401.53,52.25
ORD004008,5599,fashion,340.93,50.93
ORD004009,5600,home_appliances,1215.62,36.39
ORD004010,5601,beauty,110.28,36.55
ORD004010,5602,fashion,365.7,50.28
ORD004011,5603,home_appliances,1018.77,33.12
ORD004012,5604,toys,145.59,44.5
ORD004013,5605,fashion,153.7,16.46
ORD004014,5606,electronics,415.83,15.88
ORD004015,5607,toys,120.97,49.59
ORD004016,5608,books,60.76,46.97
ORD004016,5609,electronics,1187.92,35.96
ORD004017,5610,home_appliances,516.98,23.05
ORD004017,5611,fashion,87.49,38.1
ORD004018,5612,fashion,297.73,20.78
ORD004019,5613,electronics,1400.99,33.06
ORD004020,5614,home_appliances,1094.74,51.24
ORD004020,5615,electronics,1390.9,49.06
ORD004021,5616,fashion,137.02,55.6
ORD004022,5617,electronics,1916.13,42.92
ORD004023,5618,electronics,434.13,40.02
ORD004024,5619,furniture,729.86,58.22
ORD004024,5620,fashion,365.72,58.92
ORD004025,5621,sports,337.27,50.16
ORD004026,5622,books,37.21,19.0
ORD004027,5623,furniture,330.91,17.3
ORD004028,5624,sports,186.0,37.92
ORD004028,5625,furniture,305.25,24.61
ORD004028,5626,fashion,274.29,36.59
ORD004029,5627,books,113.14,29.23
ORD004030,5628,books,36.66,36.42
ORD004031,5629,beauty,163.32,55.5
ORD004032,5630,food,43.79,24.39
ORD004033,5631,furniture,730.7,47.82
ORD004034,5632,home_appliances,454.57,50.57
ORD004035,5633,electronics,1729.64,26.48
ORD004035,5634,beauty,97.34,51.49
ORD004035,5635,fashion,100.39,17.84
ORD004036,5636,beauty,202.94,53.52
ORD004037,5637,fashion,114.45,27.75
ORD004038,5638,home_appliances,434.67,28.12
ORD004038,5639,sports,374.22,48.7
ORD004038,5640,books,109.37,13.96
ORD004039,5641,sports,197.47,56.84
ORD004039,5642,electronics,1077.16,46.34
ORD004039,5643,toys,92.54,25.17
ORD004040,5644,home_appliances,353.31,49.96
ORD004040,5645,electronics,1533.77,24.71
ORD004041,5646,sports,146.05,45.65
ORD004042,5647,electronics,1315.37,42.72
ORD004043,5648,beauty,58.21,55.87
ORD004044,5649,furniture,795.57,56.51
ORD004045,5650,fashion,284.33,48.68
ORD004046,5651,toys,121.33,13.89
ORD004047,5652,books,46.09,17.63
ORD004048,5653,fashion,209.11,51.82
ORD004049,5654,furniture,625.81,38.72
ORD004050,5655,fashion,287.41,16.31
ORD004051,5656,electronics,861.53,39.34
ORD004052,5657,home_appliances,719.94,11.93
ORD004052,5658,home_appliances,960.69,53.71
ORD004053,5659,sports,213.68,51.61
ORD004053,5660,sports,394.88,33.09
ORD004054,5661,beauty,228.52,31.82
ORD004055,5662,beauty,118.18,31.09
ORD004056,5663,electronics,927.83,39.31
ORD004056,5664,fashion,83.96,18.44
ORD004057,5665,home_appliances,874.07,49.56
ORD004058,5666,electronics,647.78,48.79
ORD004059,5667,electronics,1172.28,28.02
ORD004060,5668,furniture,1280.44,57.42
ORD004060,5669,beauty,90.39,15.16
ORD004061,5670,sports,119.77,26.95
ORD004061,5671,food,46.91,22.03
ORD004061,5672,fashion,181.69,58.17
ORD004062,5673,fashion,205.54,19.37
ORD004062,5674,electronics,1987.36,57.82
ORD004063,5675,fashion,313.3,56.39
ORD004064,5676,food,81.14,30.74
ORD004065,5677,books,103.53,47.93
ORD004066,5678,books,99.66,11.5
ORD004067,5679,beauty,108.74,13.97
ORD004068,5680,furniture,1116.59,37.96
ORD004069,5681,electronics,1549.12,32.84
ORD004069,5682,fashion,192.29,29.19
ORD004070,5683,furniture,1117.98,22.13
ORD004071,5684,beauty,57.21,38.79
ORD004072,5685,home_appliances,756.18,27.51
ORD004072,5686,beauty,245.9,11.67
ORD004072,5687,fashion,303.74,19.85
ORD004073,5688,electronics,1745.95,18.66
ORD004074,5689,fashion,84.89,45.41
ORD004075,5690,beauty,191.52,57.02
ORD004076,5691,home_appliances,292.56,55.48
ORD004077,5692,toys,126.93,41.81
ORD004078,5693,furniture,1493.14,13.14
ORD004079,5694,fashion,164.15,57.63
ORD004080,5695,electronics,1609.47,48.65
ORD004081,5696,fashion,339.59,54.03
ORD004082,5697,beauty,158.74,24.95
ORD004082,5698,beauty,87.12,19.32
ORD004083,5699,home_appliances,730.73,17.44
ORD004083,5700,books,66.83,52.41
ORD004084,5701,sports,177.65,44.21
ORD004085,5702,home_appliances,1070.43,30.32
ORD004086,5703,books,69.27,14.65
ORD004087,5704,home_appliances,1074.79,25.12
ORD004088,5705,electronics,1021.07,32.29
ORD004089,5706,furniture,608.69,50.77
ORD004090,5707,books,103.99,26.75
ORD004091,5708,fashion,317.43,30.17
ORD004092,5709,electronics,846.64,57.08
ORD004093,5710,books,100.0,10.56
ORD004094,5711,sports,250.01,48.28
ORD004095,5712,home_appliances,917.67,50.39
ORD004096,5713,toys,145.81,36.89
ORD004097,5714,sports,416.27,22.15
ORD004097,5715,books,105.62,54.05
ORD004098,5716,home_appliances,740.65,19.29
ORD004099,5717,home_appliances,480.4,45.35
ORD004100,5718,electronics,1018.89,45.61
ORD004100,5719,fashion,199.1,56.0
ORD004101,5720,health,291.28,34.79
ORD004101,5721,fashion,353.47,49.36
ORD004102,5722,home_appliances,1050.08,54.47
ORD004103,5723,home_appliances,649.39,50.97
ORD004104,5724,health,258.16,33.02
ORD004104,5725,home_appliances,927.0,12.71
ORD004104,5726,fashion,95.13,46.74
ORD004105,5727,sports,291.59,31.22
ORD004105,5728,sports,476.26,23.2
ORD004105,5729,food,93.24,18.28
ORD004106,5730,home_appliances,505.36,31.72
ORD004107,5731,fashion,150.96,12.12
ORD004108,5732,electronics,1496.0,31.56
ORD004109,5733,beauty,223.09,16.86
ORD004110,5734,electronics,1319.1,38.58
ORD004111,5735,beauty,181.48,50.22
ORD004112,5736,sports,194.17,25.83
ORD004113,5737,fashion,238.03,41.3
ORD004113,5738,health,278.99,51.65
ORD004114,5739,home_appliances,1179.13,54.95
ORD004114,5740,home_appliances,1245.1,19.31
ORD004115,5741,sports,386.67,48.97
ORD004116,5742,fashion,103.74,30.11
ORD004117,5743,beauty,151.08,58.53
ORD004117,5744,beauty,148.21,11.91
ORD004117,5745,electronics,1365.02,36.44
ORD004118,5746,furniture,1085.18,51.67
ORD004119,5747,toys,105.03,40.91
ORD004120,5748,toys,115.69,45.16
ORD004121,5749,sports,138.27,15.65
ORD004122,5750,fashion,369.03,51.08
ORD004123,5751,furniture,307.49,34.2
ORD004124,5752,beauty,123.26,21.04
ORD004124,5753,home_appliances,260.84,47.56
ORD004125,5754,food,28.7,37.49
ORD004125,5755,home_appliances,589.15,56.79
ORD004126,5756,electronics,1997.35,21.96
ORD004126,5757,toys,47.0,22.29
ORD004127,5758,home_appliances,498.91,14.35
ORD004128,5759,home_appliances,648.14,12.16
ORD004129,5760,home_appliances,1154.33,58.4
ORD004130,5761,electronics,1620.54,22.53
ORD004131,5762,fashion,201.3,57.01
ORD004132,5763,beauty,131.04,54.58
ORD004132,5764,beauty,78.79,46.2
ORD004133,5765,electronics,1936.26,55.17
ORD004134,5766,furniture,1407.96,37.49
ORD004134,5767,electronics,1326.48,25.96
ORD004135,5768,books,146.58,14.16
ORD004135,5769,home_appliances,1099.39,32.68
ORD004135,5770,beauty,90.52,19.01
ORD004136,5771,books,52.51,50.17
ORD004137,5772,furniture,320.04,53.25
ORD004137,5773,fashion,159.56,39.14
ORD004138,5774,electronics,1793.01,26.54
ORD004139,5775,toys,133.07,19.42
ORD004139,5776,toys,153.0,21.36
ORD004140,5777,electronics,1493.45,30.61
ORD004141,5778,fashion,353.66,26.55
ORD004142,5779,electronics,1553.19,25.23
ORD004143,5780,beauty,62.96,45.5
ORD004143,5781,sports,113.11,25.8
ORD004144,5782,fashion,160.33,48.73
ORD004145,5783,fashion,199.99,48.2
ORD004145,5784,electronics,1171.19,48.61
ORD004146,5785,electronics,1520.89,12.65
ORD004147,5786,sports,212.72,30.28
ORD004148,5787,fashion,353.72,11.65
ORD004148,5788,sports,138.36,33.12
ORD004148,5789,books,119.6,32.04
ORD004149,5790,electronics,1526.02,53.69
ORD004150,5791,toys,173.55,21.2
ORD004151,5792,furniture,1283.71,47.24
ORD004152,5793,sports,438.74,28.71
ORD004153,5794,home_appliances,855.13,28.75
ORD004154,5795,electronics,1922.94,21.84
ORD004155,5796,sports,112.21,45.07
ORD004156,5797,beauty,194.22,54.62
ORD004156,5798,sports,409.78,40.33
ORD004156,5799,sports,198.94,42.52
ORD004157,5800,fashion,341.81,24.38
ORD004158,5801,home_appliances,963.39,22.89
ORD004159,5802,home_appliances,954.21,50.07
ORD004160,5803,health,145.19,17.46
ORD004161,5804,sports,472.56,28.43
ORD004161,5805,electronics,1195.94,57.02
ORD004162,5806,fashion,247.96,29.6
ORD004163,5807,home_appliances,1130.74,26.02
ORD004163,5808,electronics,1906.87,19.11
ORD004164,5809,beauty,82.02,11.3
ORD004165,5810,furniture,1057.9,29.15
ORD004166,5811,food,29.7,31.81
ORD004166,5812,toys,43.19,15.88
ORD004167,5813,toys,166.07,31.8
ORD004167,5814,electronics,1438.96,39.48
ORD004167,5815,toys,40.56,37.79
ORD004168,5816,electronics,1795.77,59.73
ORD004169,5817,home_appliances,418.09,11.21
ORD004170,5818,books,110.04,36.19
ORD004170,5819,home_appliances,740.95,34.79
ORD004170,5820,electronics,844.05,39.43
ORD004171,5821,home_appliances,379.44,57.94
ORD004172,5822,fashion,269.24,48.65
ORD004173,5823,home_appliances,684.01,58.21
ORD004174,5824,sports,484.7,28.1
ORD004175,5825,sports,144.83,39.64
ORD004176,5826,electronics,1784.51,55.08
ORD004177,5827,fashion,195.38,52.77
ORD004178,5828,sports,395.41,32.98
ORD004178,5829,fashion,234.19,43.51
ORD004179,5830,electronics,1193.58,15.29
ORD004180,5831,fashion,318.14,36.25
ORD004181,5832,electronics,1266.14,37.55
ORD004182,5833,home_appliances,746.64,35.48
ORD004182,5834,furniture,638.58,32.56
ORD004183,5835,toys,138.27,41.15
ORD004184,5836,fashion,240.02,20.81
ORD004185,5837,home_appliances,828.69,33.48
ORD004186,5838,fashion,306.91,52.12
ORD004187,5839,electronics,1007.95,22.71
ORD004188,5840,electronics,1010.44,34.55
ORD004189,5841,sports,484.87,38.76
ORD004190,5842,fashion,86.27,41.36
ORD004191,5843,sports,322.72,11.98
ORD004192,5844,sports,306.24,46.9
ORD004193,5845,fashion,145.63,52.16
ORD004193,5846,electronics,1503.27,12.66
ORD004194,5847,fashion,239.66,34.55
ORD004195,5848,electronics,698.07,17.88
ORD004196,5849,beauty,89.39,47.3
ORD004197,5850,fashion,367.07,50.03
ORD004198,5851,fashion,207.15,33.0
ORD004199,5852,furniture,309.69,22.21
ORD004200,5853,beauty,212.22,31.97
ORD004201,5854,sports,122.19,26.28
ORD004201,5855,home_appliances,910.17,46.24
ORD004202,5856,sports,283.47,20.19
ORD004202,5857,furniture,1103.18,20.58
ORD004203,5858,fashion,149.29,56.25
ORD004204,5859,beauty,148.99,11.58
ORD004205,5860,toys,113.51,12.51
ORD004206,5861,electronics,1659.55,29.03
ORD004207,5862,fashion,268.1,59.59
ORD004207,5863,electronics,1378.9,19.85
ORD004208,5864,home_appliances,627.57,51.34
ORD004209,5865,electronics,1233.37,25.77
ORD004210,5866,sports,208.91,48.7
ORD004211,5867,furniture,619.23,15.31
ORD004212,5868,electronics,879.75,52.91
ORD004212,5869,books,101.16,23.02
ORD004213,5870,fashion,250.36,15.74
ORD004214,5871,electronics,1239.31,13.55
ORD004214,5872,sports,356.15,30.78
ORD004214,5873,toys,139.59,15.68
ORD004215,5874,books,133.52,39.31
ORD004215,5875,fashion,366.34,26.05
ORD004215,5876,home_appliances,1046.57,54.39
ORD004216,5877,electronics,1546.62,11.88
ORD004217,5878,home_appliances,645.62,42.15
ORD004218,5879,toys,85.81,56.65
ORD004218,5880,beauty,126.87,25.09
ORD004219,5881,furniture,640.6,59.46
ORD004219,5882,electronics,684.59,16.17
ORD004219,5883,fashion,287.71,49.65
ORD004220,5884,beauty,78.82,22.5
ORD004221,5885,home_appliances,1110.1,47.54
ORD004222,5886,fashion,157.86,29.15
ORD004223,5887,food,69.94,27.03
ORD004224,5888,home_appliances,299.59,43.1
ORD004224,5889,home_appliances,1046.11,22.49
ORD004224,5890,sports,441.29,13.85
ORD004225,5891,health,145.79,29.56
ORD004226,5892,electronics,1411.85,46.91
ORD004227,5893,electronics,672.73,24.55
ORD004227,5894,electronics,940.73,13.37
ORD004228,5895,furniture,704.92,22.65
ORD004229,5896,home_appliances,1204.27,26.79
ORD004229,5897,electronics,749.33,19.85
ORD004230,5898,beauty,52.47,35.89
ORD004231,5899,sports,468.41,26.44
ORD004231,5900,home_appliances,1009.02,25.97
ORD004231,5901,electronics,1434.88,14.95
ORD004232,5902,home_appliances,420.44,12.98
ORD004233,5903,beauty,110.8,18.91
ORD004234,5904,sports,146.46,44.28
ORD004235,5905,electronics,1332.63,40.38
ORD004236,5906,fashion,160.27,47.55
ORD004237,5907,home_appliances,611.82,45.16
ORD004238,5908,sports,332.2,24.23
ORD004238,5909,electronics,914.32,10.29
ORD004238,5910,electronics,659.66,45.53
ORD004239,5911,fashion,87.89,12.58
ORD004240,5912,sports,380.74,31.79
ORD004240,5913,food,61.08,36.03
ORD004240,5914,home_appliances,874.24,37.19
ORD004241,5915,electronics,698.59,49.96
ORD004242,5916,beauty,141.41,43.4
ORD004243,5917,food,93.05,25.61
ORD004243,5918,fashion,266.78,16.19
ORD004243,5919,furniture,676.03,49.79
ORD004244,5920,sports,110.17,14.76
ORD004244,5921,electronics,1227.81,54.13
ORD004245,5922,fashion,323.65,36.68
ORD004246,5923,food,43.19,37.16
ORD004247,5924,food,78.18,17.38
ORD004247,5925,beauty,196.96,22.59
ORD004247,5926,electronics,1028.91,51.68
ORD004248,5927,health,97.94,59.75
ORD004249,5928,furniture,1461.03,54.06
ORD004250,5929,sports,276.4,11.97
ORD004251,5930,home_appliances,560.94,16.73
ORD004252,5931,electronics,1988.57,56.68
ORD004252,5932,beauty,200.26,34.67
ORD004252,5933,beauty,229.95,45.42
ORD004253,5934,fashion,366.4,45.04
ORD004253,5935,toys,119.87,53.16
ORD004253,5936,electronics,1118.11,26.9
ORD004254,5937,toys,48.28,22.06
ORD004254,5938,fashion,85.74,49.57
ORD004255,5939,electronics,1477.14,50.19
ORD004255,5940,sports,445.18,58.33
ORD004256,5941,books,126.52,16.88
ORD004257,5942,home_appliances,539.34,13.24
ORD004258,5943,beauty,156.37,43.55
ORD004258,5944,sports,294.16,52.2
ORD004259,5945,food,76.77,21.7
ORD004259,5946,sports,379.73,20.98
ORD004260,5947,books,50.31,56.4
ORD004261,5948,furniture,1077.73,58.51
ORD004262,5949,books,85.13,42.55
ORD004263,5950,home_appliances,1233.8,55.93
ORD004264,5951,beauty,96.45,55.19
ORD004265,5952,beauty,65.81,40.71
ORD004266,5953,fashion,321.19,46.27
ORD004267,5954,sports,369.78,42.54
ORD004268,5955,fashion,215.27,12.85
ORD004269,5956,home_appliances,1104.67,42.77
ORD004270,5957,fashion,291.96,37.58
ORD004271,5958,fashion,159.77,38.89
ORD004271,5959,sports,465.18,19.89
ORD004272,5960,fashion,199.84,57.91
ORD004273,5961,electronics,1274.93,10.57
ORD004274,5962,sports,129.18,49.06
ORD004275,5963,fashion,182.7,47.41
ORD004276,5964,fashion,174.84,15.04
ORD004277,5965,books,114.96,47.12
ORD004277,5966,sports,240.41,14.81
ORD004278,5967,beauty,120.88,56.04
ORD004279,5968,furniture,331.09,30.54
ORD004279,5969,fashion,107.18,21.52
ORD004280,5970,furniture,575.25,47.82
ORD004280,5971,beauty,51.96,52.68
ORD004281,5972,fashion,222.37,34.83
ORD004281,5973,furniture,470.84,21.86
ORD004282,5974,toys,117.9,35.12
ORD004283,5975,toys,193.25,59.65
